user_id,timestamp,timestamp_end,sequence_id,mean_hr_bpm,hr_std_bpm,hr_min_bpm,hr_max_bpm,hr_range_bpm,hr_slope_bpm_per_s,nn_quality_ratio,sdnn_ms,rmssd_ms,pnn50_pct,mean_nn_ms,cv_nn,lf_power_ms2,hf_power_ms2,lf_hf_ratio,total_power_ms2,spo2_mean_pct,spo2_min_pct,spo2_std_pct,accel_x_mean,accel_y_mean,accel_z_mean,accel_x_var,accel_y_var,accel_z_var,accel_mag_mean,accel_mag_var,accel_peak,total_steps,cadence_spm,activity_label,fatigue_level,rpe_raw
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774318924422,1774318953731,W10_1774318895081,119.0721,15.7580,88.2353,150.0000,61.7647,0.6978,0.6514,67.8451,79.1350,34.2857,512.7887,0.1323,692.3373,2163.1726,0.3201,2855.5099,83.5450,71.2854,3.2458,-1.4673,-7.5129,4.9716,12.8761,38.4770,12.6095,11.0325,25.5593,32.0826,112,114.6406,Treadmill,0,0
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774318940074,1774318970052,W11_1774318910081,124.7803,17.3936,88.2353,150.0000,61.7647,0.7675,0.6373,72.3680,94.3580,39.0625,490.8308,0.1474,1194.9231,2711.7228,0.4407,3906.6459,83.4425,71.2854,3.0581,-0.7374,-8.8975,3.7179,15.9168,51.6919,14.5268,11.7474,37.6661,32.0826,113,113.0829,Treadmill,0,0
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774318955073,1774318985059,W12_1774318925081,131.5127,16.2950,88.2353,150.0000,61.7647,0.3333,0.5400,65.4231,92.2059,39.6226,464.2407,0.1409,1496.4488,5068.7128,0.2952,6565.1616,84.0311,78.7283,2.1981,0.3485,-10.6083,1.6393,21.4419,67.0930,13.2409,12.8556,51.8541,41.8519,126,126.0588,Treadmill,0,0
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774318970083,1774319000050,W13_1774318940081,129.4776,17.4081,83.3333,150.0000,66.6667,-0.0334,0.5392,72.0315,94.3753,40.7407,472.9273,0.1523,4676.9033,9100.3975,0.5139,13777.3008,83.9731,78.6661,2.3129,0.7557,-10.7259,0.9046,24.4221,71.3045,13.5252,13.0865,54.4295,41.8519,127,127.1399,Treadmill,0,0
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774318988414,1774319015072,W14_1774318955081,130.7523,14.4756,88.2353,150.0000,61.7647,-0.3919,0.5140,55.8773,75.6821,29.6296,464.9818,0.1202,404.1974,1074.8670,0.3760,1479.0644,84.5639,78.6661,2.6046,0.9960,-10.5224,1.0390,25.3794,70.2012,14.2956,13.0139,53.3076,41.8519,140,157.5512,Treadmill,0,1
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774318997948,1774319025804,W15_1774318970081,129.3931,14.4988,88.2353,150.0000,61.7647,-0.1658,0.4911,57.7628,63.7849,27.7778,470.0727,0.1229,366.3106,889.6946,0.4117,1256.0052,84.9095,78.6661,2.6179,1.0422,-10.6111,0.9623,25.5900,71.0274,13.9941,13.0681,54.4442,41.8519,135,145.3906,Treadmill,0,1
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319015073,1774319045047,W16_1774318985081,129.7131,13.3715,93.7500,158.3113,64.5613,0.3421,0.4955,50.5359,65.8427,37.0370,467.7091,0.1080,900.2900,466.4817,1.9300,1366.7717,85.5932,78.6669,2.7854,1.1026,-10.2381,1.2323,26.3872,76.9926,14.1581,12.9908,56.3296,34.1461,126,126.1093,Treadmill,0,1
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319030079,1774319060068,W17_1774319000081,129.9369,14.9690,88.2353,158.3113,70.0761,0.2061,0.4952,61.5005,69.8581,37.2549,468.7308,0.1312,2785.5665,1737.2034,1.6035,4522.7700,85.9526,79.4638,2.5725,0.8901,-10.1863,1.4773,26.5573,81.2645,15.0181,13.0688,58.7822,34.9778,126,126.0462,Treadmill,0,1
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319045096,1774319075080,W18_1774319015081,129.8084,13.4509,88.2353,150.0000,61.7647,0.4274,0.4673,55.1508,59.9163,30.6122,467.8400,0.1179,2021.9406,1338.3241,1.5108,3360.2647,85.5052,79.2324,2.6899,0.7093,-10.3781,1.0261,28.2389,83.4966,15.6754,13.2413,61.3384,34.9778,126,126.0672,Treadmill,0,1
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319061932,1774319090068,W19_1774319030081,128.9709,16.6044,83.3333,150.0000,66.6667,-1.0443,0.4352,77.8685,89.3381,30.4348,475.0638,0.1639,1280.9584,6390.9800,0.2004,7671.9384,85.2570,78.7687,2.5814,0.9433,-10.3676,0.9081,28.4864,78.6397,15.1803,13.1384,58.8903,36.9449,148,157.8049,Treadmill,0,1
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319071457,1774319097828,W20_1774319045081,110.2429,24.5582,78.9474,136.3636,57.4163,-0.7125,0.5556,139.6770,171.9786,46.2963,575.2182,0.2428,9307.9422,10631.3191,0.8755,19939.2612,85.2232,78.7687,2.4808,1.0183,-10.6003,0.8403,28.6030,75.8524,15.6764,13.2254,59.3291,36.9449,128,145.6173,Treadmill,0,1
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319090087,1774319120067,W21_1774319060081,103.0284,24.2760,75.0000,136.3636,61.3636,-0.5081,0.6522,140.4631,161.8039,50.8475,615.2167,0.2283,3213.5681,5313.8988,0.6047,8527.4669,85.5058,78.7687,2.5550,1.1413,-10.4606,0.9455,29.5515,75.9762,14.2903,13.0818,60.3065,43.8361,127,127.0868,Treadmill,0,1
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319105091,1774319135063,W22_1774319075081,105.1534,22.7946,78.9474,136.3636,57.4163,1.1792,0.5895,129.0205,133.9942,49.0909,598.3393,0.2156,3704.5299,4522.8651,0.8191,8227.3950,85.9483,75.1359,3.1972,1.1369,-10.4266,1.3545,29.1698,77.8071,14.9524,13.0935,62.3285,43.8361,126,126.1198,Treadmill,0,1
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319120081,1774319150054,W23_1774319090081,120.1797,21.7280,81.6327,150.0000,68.3673,0.7009,0.5577,105.2549,132.1545,56.1404,518.0172,0.2032,9297.3562,4332.8288,2.1458,13630.1851,85.7484,75.1359,3.1933,1.1005,-10.4581,1.2341,31.2908,79.6537,16.8837,13.2705,63.8280,43.8361,128,128.1153,Treadmill,0,1
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319135455,1774319165059,W24_1774319105081,114.3302,20.5760,80.5369,136.3636,55.8267,0.2800,0.4870,108.2381,129.1049,52.7273,544.1071,0.1989,4503.2140,9629.8509,0.4676,14133.0649,85.7993,75.1359,3.0564,1.2347,-10.2918,1.4792,31.0111,74.6733,16.6492,13.0806,60.8652,43.8361,158,160.1162,Treadmill,0,1
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319150081,1774319180056,W25_1774319120081,120.6988,22.3566,83.3333,150.0000,66.6667,-0.3865,0.5096,107.7398,141.0295,51.9231,516.7925,0.2085,2755.1406,14574.6150,0.1890,17329.7556,85.6155,75.5250,3.1191,1.1979,-10.3215,1.6013,30.3643,71.6063,18.3399,13.0852,59.6207,40.0669,128,128.1089,Treadmill,0,1
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319165091,1774319195079,W26_1774319135081,104.6962,22.5121,78.9474,136.3636,57.4163,-0.3996,0.4375,125.5564,170.7581,70.7317,599.8571,0.2093,4798.6161,11689.4773,0.4105,16488.0934,85.4938,79.0457,2.3609,0.8713,-10.2957,1.6275,29.9638,71.3528,16.8278,13.0173,58.1039,40.0669,128,128.0512,Treadmill,0,1
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319180086,1774319210079,W27_1774319150081,101.7163,22.7211,78.9474,136.3636,57.4163,-0.2809,0.4211,126.8185,170.6039,69.2308,617.9750,0.2052,5543.6278,14699.1096,0.3771,20242.7375,85.1280,77.9821,2.5672,0.5673,-10.3665,1.8747,28.3660,72.1287,14.1163,13.0025,56.8483,37.8336,128,128.0320,Treadmill,0,2
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319195076,1774319225053,W28_1774319165081,117.5662,28.4150,81.6327,150.0000,68.3673,-0.8460,0.5306,137.3696,164.8145,43.1373,543.3269,0.2528,7248.9112,18511.1935,0.3916,25760.1046,84.7700,76.5347,2.9159,0.5870,-9.9751,1.5237,29.9459,83.2741,17.9910,13.1804,59.6556,38.9129,129,129.0990,Treadmill,0,2
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319210074,1774319240052,W29_1774319180081,101.1876,22.9395,78.1250,136.3636,58.2386,0.0153,0.5000,126.7249,184.9221,57.6923,621.5283,0.2039,1098.4690,3403.8710,0.3227,4502.3400,85.0625,76.5347,2.7522,0.5724,-10.1690,1.2048,29.9218,83.5090,15.7609,13.2015,60.0991,41.8754,155,155.1138,Treadmill,1,3
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319225085,1774319255052,W30_1774319195081,90.7183,16.2399,73.6196,125.0000,51.3804,0.6336,0.4944,101.4195,149.3236,51.1628,679.3864,0.1493,827.0762,4260.7682,0.1941,5087.8443,85.3150,76.5347,2.9258,1.0238,-9.5186,1.0665,32.8474,84.4784,19.7668,13.1463,57.0563,41.8754,130,130.1453,Treadmill,1,3
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319240095,1774319270072,W31_1774319210081,93.8118,16.6187,73.6196,125.0000,51.3804,0.0962,0.5393,102.2161,167.1902,63.8298,657.5208,0.1555,800.1492,6458.9196,0.1239,7259.0688,85.8271,67.2606,3.3782,1.3602,-9.4192,0.3282,33.1261,83.6055,21.9634,13.1022,57.7077,41.8754,130,130.1019,Treadmill,1,3
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319255078,1774319285064,W32_1774319225081,94.4239,17.2876,71.4286,125.0000,53.5714,0.0003,0.5393,109.2143,177.6079,72.3404,655.2292,0.1667,1212.4185,6167.3151,0.1966,7379.7336,86.4806,67.2606,3.0894,1.1844,-10.0843,-0.4751,33.8969,80.9851,18.4699,13.3303,58.9772,41.8754,130,130.0629,Treadmill,1,3
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319270072,1774319300053,W33_1774319240081,101.3366,20.5798,75.0000,136.3636,61.3636,-0.2886,0.5376,114.3589,172.8309,77.5510,615.0800,0.1859,2282.6651,4076.0285,0.5600,6358.6936,86.3826,66.6819,3.7978,1.2057,-9.9444,-0.7245,37.5492,90.1352,20.1941,13.6530,62.3431,39.4291,136,136.0885,Treadmill,1,3
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319284438,1774319313784,W34_1774319255081,101.7565,21.0038,75.0000,136.3636,61.3636,0.2219,0.5463,117.3959,171.8328,74.1379,613.6441,0.1913,1449.1790,3149.9888,0.4601,4599.1678,86.4384,66.6819,3.6480,0.8611,-10.5288,-1.0685,36.4731,92.7896,15.8849,13.8304,66.6048,39.4291,149,152.3206,Treadmill,1,3
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319300092,1774319330072,W35_1774319270081,95.0586,15.2365,75.0000,125.0000,50.0000,-0.0443,0.4731,94.9733,134.9889,72.0930,646.2955,0.1470,613.3890,3394.9750,0.1807,4008.3640,86.8955,66.6819,3.4555,0.6115,-10.4784,-0.8352,39.9862,103.7952,17.4692,14.1282,72.5127,39.4291,131,131.0874,Treadmill,1,3
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319315092,1774319345080,W36_1774319285081,103.0852,22.2159,77.8210,136.3636,58.5426,0.6268,0.5612,121.8258,184.5801,77.7778,608.0909,0.2003,759.4412,5096.4842,0.1490,5855.9254,86.0793,66.6821,3.6951,0.1957,-10.5264,-1.2943,40.9538,113.4811,18.5340,14.3632,79.1848,49.1113,130,130.0520,Treadmill,1,3
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319330080,1774319360067,W37_1774319300081,105.0501,22.7600,78.9474,136.3636,57.4163,-0.2359,0.5253,123.1906,183.7122,74.5098,597.6731,0.2061,1308.3624,5167.3950,0.2532,6475.7574,86.1223,76.0038,3.1501,-0.1041,-10.6819,-1.8985,39.5890,107.9084,20.7141,14.3705,79.4188,49.1113,130,130.0564,Treadmill,1,3
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319348377,1774319375047,W38_1774319315081,124.2811,21.1491,87.7193,150.0000,62.2807,0.8048,0.4722,97.6504,143.3297,52.0000,499.2353,0.1956,1762.6714,3005.6722,0.5864,4768.3436,85.9680,76.0038,2.9220,-0.1270,-10.7306,-1.8166,39.7068,104.6582,23.5539,14.4190,78.4728,49.1113,144,161.9828,Treadmill,1,3
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319357925,1774319385738,W39_1774319330081,126.9362,20.4289,88.2353,150.0000,61.7647,0.2834,0.4397,92.3741,137.1436,46.0000,487.3922,0.1895,2357.2720,5227.2129,0.4510,7584.4849,85.8871,76.0038,2.8446,0.0887,-10.3747,-1.8629,39.0619,103.4712,23.2418,14.1985,75.2902,49.1113,139,149.9299,Treadmill,1,3
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319375097,1774319405074,W40_1774319345081,128.8819,19.8770,88.2353,150.0000,61.7647,-0.1296,0.4537,86.4124,118.8459,45.8333,478.7143,0.1805,461.8256,2400.5634,0.1924,2862.3890,86.5402,78.5086,2.5301,-0.1096,-10.2969,-1.1403,37.5332,98.6784,21.8570,13.9527,70.7286,40.3351,130,130.0997,Treadmill,1,3
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319390081,1774319420055,W41_1774319360081,120.6229,22.8886,83.3333,150.0000,66.6667,-0.3875,0.5238,110.5144,168.7180,57.4074,518.1091,0.2133,2387.6682,13733.2727,0.1739,16120.9408,87.1088,80.1174,2.7343,0.2288,-9.9500,-0.4119,37.3649,102.3367,19.8916,13.7893,68.6735,42.9627,130,130.1128,Treadmill,1,3
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319405077,1774319435068,W42_1774319375081,108.8652,21.7549,83.3333,136.3636,53.0303,-0.0717,0.4020,115.3747,147.0673,55.0000,574.0488,0.2010,719.3763,15845.5043,0.0454,16564.8806,87.1613,81.4233,2.5401,0.2249,-9.9757,0.0397,37.9878,108.0184,16.3556,13.8452,70.2386,42.9627,131,131.0415,Treadmill,1,3
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319421857,1774319450052,W43_1774319390081,102.5263,22.7587,77.5194,136.3636,58.8443,-0.1760,0.5192,126.6606,173.9716,60.3774,613.1481,0.2066,4540.3244,10051.0197,0.4517,14591.3441,86.8959,73.4605,3.0138,0.0906,-10.4678,-0.3523,36.5627,102.7928,16.7704,13.9718,70.6226,42.9627,153,162.7948,Treadmill,1,4
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319431403,1774319457692,W44_1774319405081,101.4240,23.2134,75.0000,136.3636,61.3636,0.0276,0.5361,131.0870,181.1999,66.6667,621.3462,0.2110,1316.4138,5071.7981,0.2596,6388.2119,86.0544,72.1547,3.6547,0.3290,-10.3736,-0.5075,36.0859,101.5834,18.0628,13.9132,70.1322,42.9627,132,150.6333,Treadmill,1,4
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319450083,1774319480072,W45_1774319420081,105.7983,23.2589,78.0234,136.3636,58.3402,0.5611,0.5050,126.2367,176.6353,62.0000,594.6863,0.2123,1799.5925,7094.5668,0.2537,8894.1594,85.5831,72.0531,3.3889,0.0525,-10.6021,-0.3544,35.3893,93.1287,17.5645,13.8485,66.8362,41.2929,132,132.0506,Treadmill,1,4
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319465081,1774319495054,W46_1774319435081,107.9398,23.8732,78.9474,136.3636,57.4163,0.6573,0.4902,129.5181,180.5896,63.2653,584.3400,0.2216,1977.3494,8987.4200,0.2200,10964.7694,85.4053,72.0531,3.6426,0.3121,-10.5609,-0.4943,34.5350,86.3771,17.0648,13.7085,61.9277,41.7680,131,131.1180,Treadmill,1,4
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319480078,1774319510064,W47_1774319450081,132.1129,18.1074,88.2353,150.0000,61.7647,1.3937,0.4474,76.3692,66.5017,28.0000,464.5098,0.1644,3026.3040,2806.2979,1.0784,5832.6018,85.5060,72.0530,3.2070,0.1203,-10.4810,-0.1474,36.1206,90.3993,17.7769,13.8116,63.4247,41.7680,131,131.0612,Treadmill,1,4
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319495331,1774319525080,W48_1774319465081,140.0356,14.8543,100.0000,166.6667,66.6667,0.5576,0.4925,50.4557,56.1038,24.6154,433.7273,0.1163,228.4957,731.4770,0.3124,959.9727,85.7268,80.3390,2.6834,0.1895,-10.4721,-0.0925,39.3807,95.6413,17.6459,13.9852,66.7937,44.0650,162,163.3696,Treadmill,1,4
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319510080,1774319540048,W49_1774319480081,143.1268,13.2924,93.7500,166.6667,72.9167,0.4016,0.4793,44.0731,52.9475,17.5439,423.2069,0.1041,136.1567,266.0219,0.5118,402.1786,85.5483,71.5363,2.7183,0.3153,-10.5725,-0.1759,40.7423,99.2560,17.2730,14.1396,69.2509,44.0650,130,130.1388,Treadmill,1,4
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319525069,1774319555044,W50_1774319495081,144.6305,10.7012,125.0000,166.6667,41.6667,0.0197,0.4839,30.5378,41.2919,13.5593,417.1000,0.0732,222.5956,93.0227,2.3929,315.6183,85.5824,71.5377,2.4879,0.3823,-10.5544,0.0255,39.1313,98.8808,18.1812,14.0650,69.9105,44.0650,130,130.1084,Treadmill,1,4
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319540082,1774319570060,W51_1774319510081,144.9896,10.4203,125.0000,166.6667,41.6667,0.2485,0.4683,29.4744,41.1825,13.7931,415.9322,0.0709,237.6710,267.3071,0.8891,504.9782,85.5561,71.5377,2.5556,0.4525,-10.6627,-0.2969,38.0589,97.3070,16.7386,14.0155,69.6559,44.0650,130,130.0954,Treadmill,1,4
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319555094,1774319585068,W52_1774319525081,143.4404,8.0106,125.0000,150.0000,25.0000,-0.2722,0.4052,24.5168,37.0288,8.6957,419.6596,0.0584,127.9465,301.6755,0.4241,429.6219,85.4091,71.5527,2.7692,0.8343,-10.3433,-0.3388,35.8932,92.7814,17.4059,13.7831,63.9020,40.3647,132,132.1145,Treadmill,1,4
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319570070,1774319600053,W53_1774319540081,135.3999,19.6003,87.0827,150.0000,62.9173,-0.5330,0.4567,88.4657,113.2699,28.0702,455.8103,0.1941,2608.6912,6080.9286,0.4290,8689.6198,85.5639,76.7368,2.4066,0.9284,-10.2949,-0.6286,37.8159,92.8404,16.6668,13.8010,64.0983,40.3647,158,158.0922,Treadmill,1,4
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319585082,1774319615081,W54_1774319555081,121.1132,28.3299,81.9672,150.0000,68.0328,-0.5997,0.5825,137.7970,164.6651,38.9831,527.4833,0.2612,1695.4195,17639.7339,0.0961,19335.1533,85.4856,76.7368,2.5336,0.9853,-10.2863,-0.8580,40.8670,92.7846,16.0567,13.9393,62.9178,40.2518,133,133.0067,Treadmill,1,4
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319600079,1774319630059,W55_1774319570081,106.2364,24.1230,83.3333,147.0588,63.7255,-0.3294,0.4314,123.5748,190.7909,58.1395,592.7500,0.2085,1403.5941,2931.7153,0.4788,4335.3094,84.6974,76.7368,2.7348,1.2848,-9.9066,-0.9427,44.6269,104.7149,16.6455,14.1674,65.9509,40.0304,132,132.0903,Treadmill,1,4
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319615079,1774319645050,W56_1774319585081,124.5593,25.5248,87.0827,150.0000,62.9173,0.1967,0.4815,117.3098,151.6955,43.1373,505.6154,0.2320,3358.2999,17424.8740,0.1927,20783.1740,83.6529,62.3628,3.4291,1.1376,-10.3106,-1.7468,46.6051,106.7594,16.6335,14.5457,69.0753,42.0464,134,134.1297,Treadmill,1,4
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319630079,1774319660066,W57_1774319600081,129.4678,24.8117,88.2353,150.0000,61.7647,0.8927,0.4298,112.4984,146.8891,39.5833,484.8980,0.2320,2492.2135,13595.7432,0.1833,16087.9567,83.4280,77.2701,2.5236,0.9109,-10.3448,-2.1984,44.4896,104.9237,16.3132,14.4937,68.3375,42.0464,142,142.0639,Treadmill,2,5
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319644275,1774319673470,W58_1774319615081,148.7814,15.5714,93.7500,166.6667,72.9167,0.7554,0.4552,53.6588,56.2702,11.6667,408.7541,0.1313,1202.7976,3926.9021,0.3063,5129.6996,83.6934,77.2701,2.4613,0.7207,-10.2493,-2.1608,42.6343,106.6607,15.9776,14.3313,70.1226,42.0464,152,156.1938,Treadmill,2,5
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319660088,1774319690078,W59_1774319630081,151.2128,13.6794,93.7500,166.6667,72.9167,1.0760,0.4286,44.4841,48.8041,8.0000,400.7059,0.1110,671.6927,614.7564,1.0926,1286.4490,83.7339,76.5738,2.3823,0.6102,-10.4006,-2.0746,40.2711,102.9218,16.9481,14.2748,69.2209,42.0464,135,135.0473,Treadmill,2,5
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319675066,1774319705043,W60_1774319645081,152.1285,13.0647,107.1429,166.6667,59.5238,-0.0347,0.4844,39.8349,42.1745,6.5574,397.7742,0.1001,157.5837,315.7027,0.4992,473.2865,83.6204,69.8803,2.8403,0.6840,-10.2195,-1.9758,40.9706,103.2968,18.9278,14.2370,69.3125,38.7276,135,135.1058,Treadmill,2,5
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319690087,1774319720068,W61_1774319660081,153.0091,12.5847,107.1429,166.6667,59.5238,-0.1603,0.5113,37.9456,42.3186,7.4627,395.2059,0.0960,963.6707,2483.9848,0.3880,3447.6555,83.2417,69.8803,2.6884,0.9922,-10.3120,-1.5221,44.4655,104.5376,18.4133,14.4333,68.7344,38.7276,137,137.0868,Treadmill,2,5
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319708178,1774319735080,W62_1774319675081,150.7995,12.4252,107.1429,166.6667,59.5238,0.0665,0.4964,38.6187,46.3167,10.2941,401.0145,0.0963,619.5608,2142.5223,0.2892,2762.0831,82.9984,69.8803,2.5108,1.2835,-10.2896,-2.2451,46.9673,101.4887,19.9911,14.5989,67.8838,38.7276,153,170.6225,Treadmill,2,5
aIxt7rVo8JPl7CKHWwBNghHqDw72,1774319717704,1774319745290,W63_1774319690081,150.3427,12.5054,107.1429,166.6667,59.5238,0.1318,0.5180,38.2104,42.8025,9.8592,402.2222,0.0950,632.3600,1935.8113,0.3267,2568.1714,83.0698,69.8803,2.5704,1.5184,-10.3988,-2.4825,46.9270,93.7893,18.3269,14.5231,64.7255,38.7276,145,157.6887,Treadmill,2,5
